path	line	kind	reason	snippet
safe/src/tree_io/tree.rs	6320	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlGetLineNoInternal(
safe/src/tree_io/tree.rs	6382	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetLineNo(mut node: *const xmlNode) -> ::core::ffi::c_long {
safe/src/tree_io/tree.rs	6386	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetNodePath(mut node: *const xmlNode) -> *mut xmlChar {
safe/src/tree_io/tree.rs	6712	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDocGetRootElement(mut doc: *const xmlDoc) -> xmlNodePtr {
safe/src/tree_io/tree.rs	6729	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDocSetRootElement(
safe/src/tree_io/tree.rs	6768	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeSetLang(mut cur: xmlNodePtr, mut lang: *const xmlChar) {
safe/src/tree_io/tree.rs	6791	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeGetLang(mut cur: *const xmlNode) -> *mut xmlChar {
safe/src/tree_io/tree.rs	6813	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeSetSpacePreserve(mut cur: xmlNodePtr, mut val: ::core::ffi::c_int) {
safe/src/tree_io/tree.rs	6849	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeGetSpacePreserve(mut cur: *const xmlNode) -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	6887	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeSetName(mut cur: xmlNodePtr, mut name: *const xmlChar) {
safe/src/tree_io/tree.rs	6925	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeSetBase(mut cur: xmlNodePtr, mut uri: *const xmlChar) {
safe/src/tree_io/tree.rs	6972	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeGetBase(
safe/src/tree_io/tree.rs	7100	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeBufGetContent(
safe/src/tree_io/tree.rs	7118	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufGetNodeContent(
safe/src/tree_io/tree.rs	7228	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeGetContent(mut cur: *const xmlNode) -> *mut xmlChar {
safe/src/tree_io/tree.rs	7301	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeSetContent(mut cur: xmlNodePtr, mut content: *const xmlChar) {
safe/src/tree_io/tree.rs	7355	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeSetContentLen(
safe/src/tree_io/tree.rs	7413	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeAddContentLen(
safe/src/tree_io/tree.rs	7460	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeAddContent(mut cur: xmlNodePtr, mut content: *const xmlChar) {
safe/src/tree_io/tree.rs	7472	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlTextMerge(mut first: xmlNodePtr, mut second: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	7498	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetNsList(
safe/src/tree_io/tree.rs	7572	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlTreeEnsureXMLDecl(mut doc: xmlDocPtr) -> xmlNsPtr {
safe/src/tree_io/tree.rs	7600	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSearchNs(
safe/src/tree_io/tree.rs	7704	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlNsInScope(
safe/src/tree_io/tree.rs	7746	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSearchNsByHref(
safe/src/tree_io/tree.rs	7849	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlNewReconciledNs(
safe/src/tree_io/tree.rs	7918	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlReconciliateNs(
safe/src/tree_io/tree.rs	8160	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlGetPropNodeInternal(
safe/src/tree_io/tree.rs	8301	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlGetPropNodeValueInternal(mut prop: *const xmlAttr) -> *mut xmlChar {
safe/src/tree_io/tree.rs	8337	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlHasProp(
safe/src/tree_io/tree.rs	8376	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlHasNsProp(
safe/src/tree_io/tree.rs	8384	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetProp(
safe/src/tree_io/tree.rs	8396	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetNoNsProp(
safe/src/tree_io/tree.rs	8408	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetNsProp(
safe/src/tree_io/tree.rs	8421	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlUnsetProp(
safe/src/tree_io/tree.rs	8440	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlUnsetNsProp(
safe/src/tree_io/tree.rs	8464	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetProp(
safe/src/tree_io/tree.rs	8493	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetNsProp(
safe/src/tree_io/tree.rs	8560	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeIsText(mut node: *const xmlNode) -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	8572	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlIsBlankNode(mut node: *const xmlNode) -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	8601	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlTextConcat(
safe/src/tree_io/tree.rs	8636	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferCreate() -> xmlBufferPtr {
safe/src/tree_io/tree.rs	8661	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferCreateSize(mut size: size_t) -> xmlBufferPtr {
safe/src/tree_io/tree.rs	8697	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferDetach(mut buf: xmlBufferPtr) -> *mut xmlChar {
safe/src/tree_io/tree.rs	8714	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferCreateStatic(
safe/src/tree_io/tree.rs	8739	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferSetAllocationScheme(
safe/src/tree_io/tree.rs	8766	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferFree(mut buf: xmlBufferPtr) {
safe/src/tree_io/tree.rs	8784	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferEmpty(mut buf: xmlBufferPtr) {
safe/src/tree_io/tree.rs	8811	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferShrink(
safe/src/tree_io/tree.rs	8863	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferGrow(
safe/src/tree_io/tree.rs	8928	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferDump(
safe/src/tree_io/tree.rs	8951	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferContent(mut buf: *const xmlBuffer) -> *const xmlChar {
safe/src/tree_io/tree.rs	8958	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferLength(mut buf: *const xmlBuffer) -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	8965	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferResize(
safe/src/tree_io/tree.rs	9100	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferAdd(
safe/src/tree_io/tree.rs	9152	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferAddHead(
safe/src/tree_io/tree.rs	9227	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferCat(
safe/src/tree_io/tree.rs	9245	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferCCat(
safe/src/tree_io/tree.rs	9252	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferWriteCHAR(mut buf: xmlBufferPtr, mut string: *const xmlChar) {
safe/src/tree_io/tree.rs	9264	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferWriteChar(
safe/src/tree_io/tree.rs	9279	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBufferWriteQuotedString(
safe/src/tree_io/tree.rs	9338	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetDocCompressMode(mut doc: *const xmlDoc) -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	9345	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetDocCompressMode(mut doc: xmlDocPtr, mut mode: ::core::ffi::c_int) {
safe/src/tree_io/tree.rs	9358	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetCompressMode() -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	9362	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetCompressMode(mut mode: ::core::ffi::c_int) {
safe/src/tree_io/tree.rs	9374	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlDOMWrapNsMapFree(mut nsmap: xmlNsMapPtr) {
safe/src/tree_io/tree.rs	9394	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlDOMWrapNsMapAddItem(
safe/src/tree_io/tree.rs	9469	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlDOMWrapStoreNs(
safe/src/tree_io/tree.rs	9503	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDOMWrapNewCtxt() -> xmlDOMWrapCtxtPtr {
safe/src/tree_io/tree.rs	9522	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDOMWrapFreeCtxt(mut ctxt: xmlDOMWrapCtxtPtr) {
safe/src/tree_io/tree.rs	9531	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlTreeNSListLookupByPrefix(
safe/src/tree_io/tree.rs	9551	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlDOMWrapNSNormGatherInScopeNs(
safe/src/tree_io/tree.rs	9614	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlDOMWrapNSNormAddNsMapItem2(
safe/src/tree_io/tree.rs	9652	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDOMWrapRemoveNode(
safe/src/tree_io/tree.rs	9845	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlSearchNsByNamespaceStrict(
safe/src/tree_io/tree.rs	9952	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlSearchNsByPrefixStrict(
